source_language,age,gender,experience_years,monthly_salary_eur,annual_income_eur,income_change_pct,company,company_type,company_type_en,role,role_en,role_group,education,education_en,education_level,office_city,location_category,office_time_percent,salary_competitive
fi,41_45,male,15.0,6000.0,80000.0,0.0,goforen alihankkija,konsulttitalossa,consulting,atk-talonmies,atk-talonmies,other,yliopisto,university (unspecified),other,tampere,rest_of_finland,0.0,false
fi,41_45,male,20.0,7700.0,94000.0,3.0,,konsulttitalossa,consulting,,,other,di,msc (engineering),master,turku,rest_of_finland,0.0,true
fi,41_45,male,18.0,7000.0,87500.0,0.0,,konsulttitalossa,consulting,software architect,software architect,architect,di,msc (engineering),master,"pk-seutu (helsinki, espoo, vantaa)",capital_region,20.0,true
fi,31_35,male,8.0,6300.0,78750.0,4.7,,"yrityksessä, jossa softa on tukeva toiminto (esim pankit, terveysala, yms)",enterprise,team lead / full stack senior developer,team lead / full stack senior developer,lead_developer,diplomi-insinööri (tietotekniikka),msc (engineering),master,"pk-seutu (helsinki, espoo, vantaa)",capital_region,10.0,true
fi,36_40,male,15.0,5275.0,66000.0,1.0,,konsulttitalossa,consulting,projektipäällillö,projektipäällillö,other,diplomi-insinööri,msc (engineering),master,tampere,rest_of_finland,100.0,true
fi,36_40,male,11.0,6950.0,105400.0,6.0,unity technologies finland oy,"tuotetalossa, jonka core-bisnes on softa",product_company,senior software engineer,senior software engineer,senior_developer,diplomi-insinööri,msc (engineering),master,"pk-seutu (helsinki, espoo, vantaa)",capital_region,80.0,true
fi,36_40,male,16.0,5075.0,67500.0,3.49,,"tuotetalossa, jonka core-bisnes on softa",product_company,"software engineer, fullstack","software engineer, fullstack",software_developer_engineer,ammattikorkea,ammattikorkea,vocational,"pk-seutu (helsinki, espoo, vantaa)",capital_region,10.0,true
fi,31_35,male,10.0,6000.0,78000.0,5.0,,konsulttitalossa,consulting,devops engineer,devops engineer,devops_infrastructure,filosofian maisteri (tietojenkäsittelytiede),master's degree,master,"pk-seutu (helsinki, espoo, vantaa)",capital_region,80.0,true
fi,51_55,male,28.0,8750.0,135000.0,2.0,,,,ratkaisuarkkitehti,ratkaisuarkkitehti,other,luonnontieteiden kandi,luonnontieteiden kandi,master,"pk-seutu (helsinki, espoo, vantaa)",capital_region,40.0,true
fi,36_40,female,2.0,2646.0,33400.0,9.0,tietoevry,"tuotetalossa, jonka core-bisnes on softa",product_company,service desk specialist,service desk specialist,software_developer_engineer,medianomi,medianomi,master,vaasa,rest_of_finland,3.0,true
fi,36_40,male,10.0,5800.0,102000.0,3.5,,"yrityksessä, jossa softa on tukeva toiminto (esim pankit, terveysala, yms)",enterprise,backend developer,backend developer,software_developer_engineer,"lukio + ammattitutkinto, keskenjääneet yliopisto-opinnot",high school,secondary_or_less,oulu,rest_of_finland,1.0,true
en,36_40,male,16.0,8400.0,0.0,0.0,,consulting,consulting,lead software developer,lead software developer,lead_developer,masters degree,master's degree,master,"capital region (helsinki, espoo, vantaa)",capital_region,0.0,false
en,31_35,male,8.0,5300.0,75000.0,2.0,,a company where software is support role (for example banks or healthcare),enterprise,c++/cuda algorithm engineer,c++/cuda algorithm engineer,software_developer_engineer,"msc, applied mathematics","msc, applied mathematics",master,turku,rest_of_finland,70.0,50/50
en,31_35,male,9.0,5080.0,62000.0,4.0,,consulting,consulting,,,other,masters in computer application,master's degree,master,"capital region (helsinki, espoo, vantaa)",capital_region,10.0,false
en,36_40,male,11.0,6000.0,72000.0,,,product company with software as their core business,product_company,senior software developer,senior software developer,senior_developer,msc,msc,master,"capital region (helsinki, espoo, vantaa)",capital_region,0.0,true
en,46_50,male,23.0,6400.0,76800.0,0.0,,consulting,consulting,senior developer,senior developer,senior_developer,bachelor's degree,bachelor's degree,bachelor,"capital region (helsinki, espoo, vantaa)",capital_region,95.0,true
en,26_30,male,7.0,6100.0,100000.0,15.0,unity technologies finland oy,product company with software as their core business,product_company,senior software developer,senior software developer,senior_developer,master's degree,master's degree,master,"capital region (helsinki, espoo, vantaa)",capital_region,80.0,true
en,26_30,male,3.0,4000.0,52000.0,5.0,solita oy,consulting,consulting,mobile developer,mobile developer,software_developer_engineer,bba bit,bba bit,other,"capital region (helsinki, espoo, vantaa)",capital_region,10.0,50/50
en,31_35,male,4.0,5500.0,70.0,20.0,,product company with software as their core business,product_company,software developer (full-stack),software developer (full-stack),software_developer_engineer,msc computer science,msc computer science,master,"capital region (helsinki, espoo, vantaa)",capital_region,80.0,true
en,41_45,male,15.0,6500.0,78000.0,20.0,,consulting,consulting,software developer,software developer,software_developer_engineer,b.sc. (computer science),b.sc. (computer science),other,"capital region (helsinki, espoo, vantaa)",capital_region,2.0,true
en,26_30,female,8.0,5074.0,60888.0,6.8,elisa,product company with software as their core business,product_company,data scientist,data scientist,data_ml_analytics,master's,master's degree,master,"capital region (helsinki, espoo, vantaa)",capital_region,20.0,false
en,21_25,male,2.5,3200.0,38400.0,2.5,solita oy,consulting,consulting,software designer,software designer,design_ux,bachelor of science (technology),bachelor's degree,bachelor,tampere,rest_of_finland,0.0,false
en,31_35,male,17.0,6630.0,93000.0,2.0,smartly.io,product company with software as their core business,product_company,senior software engineer,senior software engineer,senior_developer,"specialist degree (5y, similar to master degree)",master's degree,master,"capital region (helsinki, espoo, vantaa)",capital_region,40.0,true
en,36_40,male,11.0,5500.0,69000.0,0.0,,product company with software as their core business,product_company,full stack web developer,full stack web developer,software_developer_engineer,m.sc in computer science,m.sc in computer science,other,turku,rest_of_finland,20.0,true
en,26_30,male,5.0,4300.0,52000.0,2.5,,product company with software as their core business,product_company,ml developer,ml developer,data_ml_analytics,phd,phd,phd,"capital region (helsinki, espoo, vantaa)",capital_region,1.0,false
en,31_35,female,2.0,4800.0,65000.0,50.0,,a company where software is support role (for example banks or healthcare),enterprise,full-stack java developer,full-stack java developer,software_developer_engineer,"master of arts in linguistics, aw academy in 2022",master's degree,master,"capital region (helsinki, espoo, vantaa)",capital_region,50.0,true
en,31_35,male,8.0,5000.0,65000.0,15.0,reaktor,consulting,consulting,senior fullstack engineer,senior fullstack engineer,senior_developer,"bsc, msc","bsc, msc",master,"capital region (helsinki, espoo, vantaa)",capital_region,85.0,50/50
en,31_35,female,3.0,4450.0,53400.0,6.0,,consulting,consulting,cloud engineer,cloud engineer,devops_infrastructure,secondary chool,secondary chool,other,tampere,rest_of_finland,20.0,true
en,51_55,male,25.0,6400.0,82000.0,5.0,reaktor,consulting,consulting,hands-on software architect,hands-on software architect,architect,"bachelor degree in computer science (university of catalonia, barcelona)",bachelor's degree,bachelor,"capital region (helsinki, espoo, vantaa)",capital_region,20.0,true
en,36_40,male,9.0,4900.0,61000.0,7.0,,product company with software as their core business,product_company,software designer,software designer,design_ux,bachelor in cs,bachelor's degree,bachelor,oulu,rest_of_finland,0.0,true
en,31_35,male,12.0,5800.0,75000.0,,vaisala,product company with software as their core business,product_company,devops,devops,devops_infrastructure,bachelor,bachelor's degree,bachelor,"capital region (helsinki, espoo, vantaa)",capital_region,50.0,false
en,36_40,other,7.0,6200.0,,1.0,relex solutions,product company with software as their core business,product_company,senior engineering manager,senior engineering manager,management_leadership,phd compsci,phd,phd,"capital region (helsinki, espoo, vantaa)",capital_region,99.0,false
en,31_35,female,4.0,4840.0,58500.0,6.0,relex solutions,product company with software as their core business,product_company,frontend software developer,frontend software developer,software_developer_engineer,bba in business information technology,bba in business information technology,other,"capital region (helsinki, espoo, vantaa)",capital_region,10.0,false
en,26_30,female,6.0,5300.0,78000.0,8.0,wolt,product company with software as their core business,product_company,software engineer,software engineer,software_developer_engineer,amk it engineer,bachelor's (amk),bachelor,"capital region (helsinki, espoo, vantaa)",capital_region,0.0,true
en,36_40,female,9.0,5690.0,74000.0,3.3,relex solutions,product company with software as their core business,product_company,senior frontend developer,senior frontend developer,senior_developer,master's degree in computer science,master's degree,master,"capital region (helsinki, espoo, vantaa)",capital_region,20.0,true
en,26_30,other,3.0,5100.0,61200.0,11.0,,product company with software as their core business,product_company,senior developer,senior developer,senior_developer,master of science tech,master's degree,master,"capital region (helsinki, espoo, vantaa)",capital_region,40.0,true
en,36_40,male,13.0,5790.0,72000.0,3.0,,product company with software as their core business,product_company,engineering manager,engineering manager,management_leadership,master degree,master's degree,master,"capital region (helsinki, espoo, vantaa)",capital_region,50.0,50/50
en,36_40,male,14.0,5700.0,70000.0,2.5,relex,product company with software as their core business,product_company,senior software engineer,senior software engineer,senior_developer,bachelor of engineering it,bachelor's degree,bachelor,"capital region (helsinki, espoo, vantaa)",capital_region,5.0,true
en,31_35,female,12.0,6350.0,750.0,3.75,,product company with software as their core business,product_company,senior engineering manager,senior engineering manager,management_leadership,bachelors degree in it,bachelor's degree,bachelor,"capital region (helsinki, espoo, vantaa)",capital_region,10.0,true
en,26_30,female,7.0,9000.0,112000.0,7.0,wolt,product company with software as their core business,product_company,backend engineer,backend engineer,software_developer_engineer,no technical education,no technical education,other,"capital region (helsinki, espoo, vantaa)",capital_region,80.0,true
en,41_45,male,15.0,7150.0,90000.0,2.0,,product company with software as their core business,product_company,software chief architect,software chief architect,architect,,,unknown,"capital region (helsinki, espoo, vantaa)",capital_region,5.0,true
en,36_40,other,10.0,6600.0,81000.0,4.2,relex solutions,product company with software as their core business,product_company,software developer,software developer,software_developer_engineer,computer science bs,computer science bs,other,"capital region (helsinki, espoo, vantaa)",capital_region,10.0,false
en,31_35,female,9.0,5670.0,,,relex solutions oy,product company with software as their core business,product_company,software engineer,software engineer,software_developer_engineer,haaga-helia amk,bachelor's (amk),bachelor,"capital region (helsinki, espoo, vantaa)",capital_region,5.0,true
en,36_40,,8.0,7400.0,92500.0,10.0,,product company with software as their core business,product_company,software developer,software developer,software_developer_engineer,,,unknown,"capital region (helsinki, espoo, vantaa)",capital_region,0.0,true
en,36_40,male,10.0,6900.0,,3.0,,product company with software as their core business,product_company,web frontend engineer,web frontend engineer,software_developer_engineer,master degree,master's degree,master,"capital region (helsinki, espoo, vantaa)",capital_region,10.0,false
en,21_25,,5.0,5200.0,67600.0,5.0,,product company with software as their core business,product_company,senior software developer,senior software developer,senior_developer,bsc maths and computer science,bsc maths and computer science,bachelor,"capital region (helsinki, espoo, vantaa)",capital_region,5.0,50/50
en,46_50,male,19.0,4566.0,58900.0,7.0,,product company with software as their core business,product_company,service delivery manager,service delivery manager,management_leadership,beta science m.sc.,beta science m.sc.,other,"capital region (helsinki, espoo, vantaa)",capital_region,5.0,false
en,36_40,other,10.0,6300.0,80000.0,0.0,sanoma oyj,product company with software as their core business,product_company,ios native developer,ios native developer,software_developer_engineer,amk,bachelor's (amk),bachelor,"capital region (helsinki, espoo, vantaa)",capital_region,30.0,
en,31_35,female,9.0,1890.0,62680.0,-30.0,mavericks/witted,consulting,consulting,senior mobile developer,senior mobile developer,senior_developer,it-tradenomi,bachelor's it (amk),bachelor,"capital region (helsinki, espoo, vantaa)",capital_region,10.0,false
en,21_25,male,2.0,3900.0,47200.0,10.0,,consulting,consulting,data engineer,data engineer,data_ml_analytics,bachelor of science. soon master of science,master's degree,master,tampere,rest_of_finland,0.0,false
en,31_35,male,7.0,5800.0,70000.0,0.0,,consulting,consulting,fullstack developer,fullstack developer,software_developer_engineer,university - computer science,university - computer science,other,tampere,rest_of_finland,90.0,true
en,26_30,male,3.0,4670.0,55000.0,5.0,,consulting,consulting,software developer,software developer,software_developer_engineer,master of science,master's degree,master,tampere,rest_of_finland,90.0,50/50
en,26_30,male,3.0,4700.0,58000.0,5.0,veracell oy,consulting,consulting,data engineer,data engineer,data_ml_analytics,master of science in biomedical engineering,master's degree,master,tampere,rest_of_finland,90.0,true
en,31_35,female,4.5,3700.0,,0.0,roima intelligence,product company with software as their core business,product_company,software developer,software developer,software_developer_engineer,amk (insinööri),bachelor's engineering (amk),bachelor,"capital region (helsinki, espoo, vantaa)",capital_region,0.0,false
